,realtime_start,date,value
368,1964-02-06 00:00:00,1959-10-01 00:00:00,5.7
369,1960-03-15 00:00:00,1959-11-01 00:00:00,5.9
370,1961-02-09 00:00:00,1959-11-01 00:00:00,5.8
371,1964-02-06 00:00:00,1959-11-01 00:00:00,5.9
372,1965-02-03 00:00:00,1959-11-01 00:00:00,5.8
373,1966-02-08 00:00:00,1959-11-01 00:00:00,5.9
374,1967-02-09 00:00:00,1959-11-01 00:00:00,5.8
375,1960-03-15 00:00:00,1959-12-01 00:00:00,5.5
376,1962-01-31 00:00:00,1959-12-01 00:00:00,5.4
377,1964-02-06 00:00:00,1959-12-01 00:00:00,5.3
378,1960-03-15 00:00:00,1960-01-01 00:00:00,5.2
379,1961-02-09 00:00:00,1960-01-01 00:00:00,5.3
380,1967-02-09 00:00:00,1960-01-01 00:00:00,5.2
381,1960-03-15 00:00:00,1960-02-01 00:00:00,4.8
382,1962-01-31 00:00:00,1960-02-01 00:00:00,4.9
383,1963-03-07 00:00:00,1960-02-01 00:00:00,5.0
384,1964-02-06 00:00:00,1960-02-01 00:00:00,4.9
385,1967-02-09 00:00:00,1960-02-01 00:00:00,4.8
386,1960-04-12 00:00:00,1960-03-01 00:00:00,5.4
387,1961-02-09 00:00:00,1960-03-01 00:00:00,5.5
388,1962-01-31 00:00:00,1960-03-01 00:00:00,5.4
389,1963-03-07 00:00:00,1960-03-01 00:00:00,5.5
390,1967-02-09 00:00:00,1960-03-01 00:00:00,5.4
391,1960-05-11 00:00:00,1960-04-01 00:00:00,5.0
392,1961-02-09 00:00:00,1960-04-01 00:00:00,5.1
393,1962-01-31 00:00:00,1960-04-01 00:00:00,5.2
394,1960-06-13 00:00:00,1960-05-01 00:00:00,4.9
395,1961-02-09 00:00:00,1960-05-01 00:00:00,5.1
396,1963-03-07 00:00:00,1960-05-01 00:00:00,5.2
397,1967-02-09 00:00:00,1960-05-01 00:00:00,5.1
398,1960-07-12 00:00:00,1960-06-01 00:00:00,5.5
399,1961-02-09 00:00:00,1960-06-01 00:00:00,5.4
400,1963-03-07 00:00:00,1960-06-01 00:00:00,5.5
401,1964-02-06 00:00:00,1960-06-01 00:00:00,5.4
402,1960-08-10 00:00:00,1960-07-01 00:00:00,5.4
403,1961-02-09 00:00:00,1960-07-01 00:00:00,5.5
404,1962-01-31 00:00:00,1960-07-01 00:00:00,5.4
405,1963-03-07 00:00:00,1960-07-01 00:00:00,5.5
406,1960-09-09 00:00:00,1960-08-01 00:00:00,5.9
407,1961-02-09 00:00:00,1960-08-01 00:00:00,5.8
408,1962-01-31 00:00:00,1960-08-01 00:00:00,5.7
409,1968-02-07 00:00:00,1960-08-01 00:00:00,5.6
410,1960-10-10 00:00:00,1960-09-01 00:00:00,5.7
411,1963-03-07 00:00:00,1960-09-01 00:00:00,5.6
412,1967-02-09 00:00:00,1960-09-01 00:00:00,5.5
413,1960-11-10 00:00:00,1960-10-01 00:00:00,6.4
414,1961-02-09 00:00:00,1960-10-01 00:00:00,6.3
415,1962-01-31 00:00:00,1960-10-01 00:00:00,6.1
416,1963-03-07 00:00:00,1960-10-01 00:00:00,6.0
417,1964-02-06 00:00:00,1960-10-01 00:00:00,6.1
418,1960-12-12 00:00:00,1960-11-01 00:00:00,6.3
419,1961-02-09 00:00:00,1960-11-01 00:00:00,6.2
420,1968-02-07 00:00:00,1960-11-01 00:00:00,6.1
421,1969-02-11 00:00:00,1960-11-01 00:00:00,6.2
422,1970-02-06 00:00:00,1960-11-01 00:00:00,6.1
423,1961-01-13 00:00:00,1960-12-01 00:00:00,6.8
424,1962-01-31 00:00:00,1960-12-01 00:00:00,6.7
425,1963-03-07 00:00:00,1960-12-01 00:00:00,6.6
426,1961-02-09 00:00:00,1961-01-01 00:00:00,6.6
427,1962-01-31 00:00:00,1961-01-01 00:00:00,6.7
428,1967-02-09 00:00:00,1961-01-01 00:00:00,6.6
429,1961-03-07 00:00:00,1961-02-01 00:00:00,6.8
430,1962-01-31 00:00:00,1961-02-01 00:00:00,6.9
431,1963-03-07 00:00:00,1961-02-01 00:00:00,7.0
432,1964-02-06 00:00:00,1961-02-01 00:00:00,6.9
433,1966-02-08 00:00:00,1961-02-01 00:00:00,6.8
434,1967-02-09 00:00:00,1961-02-01 00:00:00,6.9
435,1961-04-04 00:00:00,1961-03-01 00:00:00,6.9
